receipt_id,originalMetaBriteQuantityPurchased,brandCode,partnerItemId,barcode,itemPrice,preventTargetGapPoints,originalReceiptItemText,needsFetchReviewReason,itemNumber,priceAfterCoupon,pointsEarned,userFlaggedBarcode,pointsNotAwardedReason,needsFetchReview,description,discountedItemPrice,competitorRewardsGroup,userFlaggedNewItem,userFlaggedQuantity,pointsPayerId,rewardsGroup,userFlaggedDescription,metabriteCampaignId,userFlaggedPrice,targetPrice,originalMetaBriteDescription,competitiveProduct,finalPrice,quantityPurchased,originalMetaBriteBarcode,rewardsProductPartnerId,deleted
5fff4ca90a720f05f300002a,,,1,021000068159,0.99,,,,,,5.0,,,,"KRAFT Trios Snackfulls Monterey Jack Cheeses, Dried Apples, Granola Clusters,2.25 oz",,,,,559c2234e4b06aca36af13c6,KRAFT TRIOS SNACKFULLS,,,,800,,,0.99,1,,559c2234e4b06aca36af13c6,
5fff0f8c0a7214ad28006e32,,,1,021000648863,1,,,,,,,,,,"KRAFT Brand Dressing Pourable Blue Cheese Dressing, 128 Ounce",,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
5fff26990a720f05f300000b,1,,1,013562300631,50.00,,,POINTS_GREATER_THAN_THRESHOLD,013562300631,,,,Action not allowed for user and CPG,True,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,,,,,50.00,5,,5332f5f3e4b03c9a25efd0ae,
5fff26c40a720f05f3000014,,,1,4011,22.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,22.00,,,,22.00,3,,,
5fff26d70a7214ad4c00000f,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
5fff26c60a7214ad4c00000c,,,1,4011,22.00,True,,USER_FLAGGED,,,,4011,,True,,,,True,1,,,,,22.00,,,,22.00,1,,,
5fff0f990a7214ad28006e36,,,1,029000023666,1,,,,,,5.0,,,,PLANTERS Peanuts Cocoa 4 OZ,,,,,559c2234e4b06aca36af13c6,PLANTERS PEANUTS,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
5fff566e0a720f05f300003f,,,1,043000078488,9.99,,,,,,,,,,,,,,,,SWISS MISS CAFÉ,,,,,,True,9.99,1,,5e825d64f221c312e698a62a,
5fff26f10a7214ad4c000018,,,1,034100573065,29,,,,,,870.0,,,,MILLER LITE 24 PACK 12OZ CAN,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,,,,77,,,29,1,,5332f709e4b03c9a25efd0f1,
5fff4c710a7214ad4c00001d,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
5fff562e0a720f05f300002f,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
5fff4c960a720f05f3000027,,,1,043000071182,4.55,,,,,,22.8,,,,"GEVALIA Cold Brew Iced Coffee Concentrate, House Blend - 32 fl oz",,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE CONCENTRATE,,,,800,,,4.55,1,,559c2234e4b06aca36af13c6,
5fff4c7d0a720f05f3000022,,,1,043000062760,1,,,,,,,,,,JELL-O Jigglers Ohio State University Mold Kit with Strawberry Flavor JELL-O,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
6000b8770a720f05f3000069,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
6000d4b10a720f05f3000076,,,1,4011,21.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,21.00,,,,21.00,3,,,
6000b8840a720f05f300006c,,,1,021000725403,1,,,,,,,,,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,,,,True,1,1,,5332f5f3e4b03c9a25efd0ae,
6000b8280a720f05f3000061,,,1,021000024858,9.99,,,,,,,,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,,,,,True,9.99,1,,5e7cf838f221c312e698a628,
6000b8810a7214ad4c00005e,,,1,044700076422,1,,,,,,5.0,,,,"OSCAR MAYER Selects Hardwood Smoked Uncured Turkey Sausage, 13 oz",,,,,559c2234e4b06aca36af13c6,OSCAR MAYER SAUSAGE LINK,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
6000d48d0a7214ad4c000063,1,,1,013562300631,50.00,,,POINTS_GREATER_THAN_THRESHOLD,013562300631,,,,Action not allowed for user and CPG,True,"Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz",50.00,,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,,,,,50.00,5,,5332f5f3e4b03c9a25efd0ae,
6000d4b00a7214ad4c00006c,,,1,4011,20.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,1,,,,,20.00,,,,20.00,1,,,
6000d4d30a720f05f3000081,,,1,,1,,,,,,,,,,DELETED ITEM,,,,,,,,,,,,,1,1,,,True
6000b87d0a7214ad4c00005d,,,1,051600001003,1,,,,,,,,,,"LEA & PERRINS Garlic & Herb Marinade Bottle, 16 oz",,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
6000b2be0a7214ad4c00004d,,BEN AND JERRYS,1011,076840100354,16.60,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,166.0,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,16.60,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,16.60,4,,5332f5f6e4b03c9a25efd0b4,
6000c8460a720f05f300006f,,BORDEN,1010,,4.48,,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,"BORDEN 2% MILK, 1/2 GAL",4.48,,,,,,,,,,,,4.48,1,,,
6000d4ae0a720f05f3000075,,,1,4011,20.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,4,,,,,20.00,,,,20.00,4,,,
6000d4aa0a720f05f3000072,,,1,,,True,,USER_FLAGGED,,,,4011,,True,,,,True,4,,,,,22.00,,,,,,,,
6000b9b70a720f05f300006d,,BORDEN,1010,,4.81,,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,"BORDEN 2% MILK, 1/2 GAL",4.81,,,,,,,,,,,,4.81,1,,,
600056de0a720f05f3000049,,,1,070470137735,1,,,,,,,,Action not allowed for user and CPG,,"Yoplait Go-Gurt Yogurt - Strawberry Banana & Raspberry, 16 Pack",,,,,5332f5f3e4b03c9a25efd0ae,YOPLAIT GO-GURT YOGURT - 16PK,,,,800,,,1,1,,5332f5f3e4b03c9a25efd0ae,
6000b82f0a720f05f3000063,,,1,043000000199,9.99,,,,,,50.0,,,,comfort bay.4 piece set 200 thread count full sheet set,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
6000accd0a7214ad4c00004b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000d4810a720f05f3000070,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
600057040a7214ad4c000041,,,1,4011,25.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,24.00,,,,25.00,6,,,
6000d4b50a720f05f3000078,,,1,,,True,,,,,,4011,,False,,,,True,1,,,,,27.00,,,,,,,,
6000d4ba0a720f05f300007a,,,1,075925306254,1,,,,,,,,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,True,1,1,,5e7cf838f221c312e698a628,
6000c74b0a7214ad4c000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600056d60a720f05f3000047,,,1,075925306254,1,,,,,,,,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,True,1,1,,5e7cf838f221c312e698a628,
6000d4900a7214ad4c000064,,BRAND,0,822142991523,10.00,,,,,,100.0,,,,TIGI BED HEAD B FOR MEN CLEAN UP CLEANSING SHAMPOO LIQUID PLASTIC TUBE RP 8.45 OZ - 0822142991521,,,,,5332f5f6e4b03c9a25efd0b4,TIGI HAIR CARE,,,,,,,10.00,1,,5332f5f6e4b03c9a25efd0b4,
6000d4bc0a7214ad4c000070,,,1,034100573065,29,,,,,,870.0,,,,MILLER LITE 24 PACK 12OZ CAN,,,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,,,,77,,,29,1,,5332f709e4b03c9a25efd0f1,
600082b40a720f05f3000058,,,1013,,1.00,,STUFF,,,,,,,,Stuffed Cabbage,1.00,,,,,,,,,,,,1.00,1,,,
6000d4ac0a7214ad4c000069,,,1,4011,23.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,23.00,,,,23.00,3,,,
600056da0a720f05f3000048,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
6000b8590a7214ad4c000057,,,1,043000043790,4.55,,,,,,,,,,Jell-O Mixchief Vanilla Pudding Instant 3.40-oz,,,,,,,,,,,,,4.55,1,,559c2234e4b06aca36af13c6,
600056ea0a720f05f300004b,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
600205f60a7214ad4c00007b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600206000a720f05f3000087,,HY-VEE,1023,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
6001bb110a720f05f3000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600208270a720f05f3000088,,HY-VEE,1023,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
6001e3a80a7214ad4c000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600373700a720f05f3000091,,BEN AND JERRYS,1010,076840580750,14.49,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,144.9,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,14.49,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,14.49,3,,5332f5f6e4b03c9a25efd0b4,
60023e8f0a720f05f300008b,,HY-VEE,1022,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
600247cd0a7214ad4c00007e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60025eb70a720f05f300008e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60020d2a0a720f05f300008a,,HY-VEE,1023,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
6002590c0a7214ad4c000082,,,1012,,8.06,,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,"BORDEN 2% MILK, 1/2 GAL",8.06,,,,,,,,,,,,8.06,2,,,
600254550a720f05f300008c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60024fa00a7214ad4c00007f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60025f550a7214ad4c000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60025cb80a720f05f300008d,,,1022,,13.96,,EMIL' S SAUSAGE MUSHROOM PIZZA,,,13.96,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.96,,,,,,,,,,,,13.96,2,,,
600370250a720f05f3000090,,,1012,,3.81,,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,3.81,,,,,,,,,,,,3.81,1,,,
6002584e0a7214ad4c000081,,BEN AND JERRYS,1014,076840580750,4.95,,BEN S JERRY' S CHUNKY MONKEY PINT,,,,49.5,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,4.95,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,,BEN AND JERRYS ICE CREAM,,,,,4.95,1,,5332f5f6e4b03c9a25efd0b4,
60020af60a720f05f3000089,,ORAL-B GLIDE,1011,037000979715,3.99,,OB GLIDE 3CT,,,,,,,,Oral-B Glide Pro-Health Deep Clean Floss 40 M,3.99,,,,,,,,,,,,3.99,1,,,
600260210a720f05f300008f,,DORITOS,1010,028400643061,4.81,,"DORITOS NACHO CHEESE, 28.5 OZ",,,4.81,,,Action not allowed for user and CPG,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.81,,,,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,,DORITOS NACHO CHEESE MULTI SERVE,,,,,4.81,1,,5332f5fbe4b03c9a25efd0ba,
600498e60a720f05f3000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60037b500a7214ad4c000086,,,1235,085718300512,2.88,,BANZA SPAGH,,085718300512,,,,,,BANZA SPAGH,2.88,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,,,,True,2.88,1,,5332f5f3e4b03c9a25efd0ae,
6004a5f20a7214ad4c000088,,HY-VEE,1040,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
600496350a7214ad4c000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60048e120a720f05f3000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60049d9d0a720f05f3000094,,HY-VEE,1042,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
6005ee0e0a7214ad4c000089,,KLONDIKE,1003,075856000269,5.00,,KLONDIKE,,,,50.0,,,,KLONDIKE FROZEN ICE CREAM NOVELTY REESES PEANUT BUTTER 12 CT 24 OZ - 0075856000261,5.00,,,,5332f5f6e4b03c9a25efd0b4,KLONDIKE ICE CREAM,,KLONDIKE ICE CREAM,,,,,5.00,1,,5332f5f6e4b03c9a25efd0b4,
6005b60f0a720f05f3000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004a99e0a720f05f3000095,,HY-VEE,1050,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
6005f5450a720f05f3000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001f2470a7214ad4c00007a,,,1,22,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
60074bbf0a720f05fa000039,,,1,043000041994,10,,,,,,,,,,Good Seasons Balsamic Dressing - 0.7oz,,,,,,,,,,,,,10,1,,559c2234e4b06aca36af13c6,
600741fe0a7214ad89000001,,,1,043000068649,9.99,,,,,,50.0,,,,GEVALIA 100% Arabica Signature Blend K Mild Roast Coffee - K -Cups Pods - 36ct,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE KEURIG COFFEE PODS,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
60074b8b0a7214ad89000029,,,1,021000051038,4.66,,,,,,,,,,,,,,,,SARGENTO STRING OR STICK CHEESE,,,,,,True,4.66,4,,5e7cf838f221c312e698a628,
6007423c0a720f05fa000001,,,1,043000063897,1,,,,,,5.0,,,,"Kool-Aid Watermelon Gelatin Dessert Mix, 3 Oz Box",,,,,559c2234e4b06aca36af13c6,KOOL-AID GELATIN MIX,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600748640a720f05fa000026,,,1,029000016705,9.99,,,,,,50.0,,,,"PLANTERS Mixed Nuts, 15oz Can",,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
60074bbd0a7214ad89000031,,,1,044700096321,5,,,,,,25.0,,,,OSCAR MAYER Naturals Slow Roasted Roast Beef 7 oz,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,,,,800,,,5,1,,559c2234e4b06aca36af13c6,
600746ce0a720f05fa000017,,,1,044700070840,1,,,,,,5.0,,,,OSCAR MAYER LUNCHABLES LUNCHABLES Chicken Sliders 3.00-oz,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - FUN PACK,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
6007425e0a720f05fa00000a,,,1,070085038403,1,,,,,,,,,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,,,,,,True,1,1,,5332f5f3e4b03c9a25efd0ae,
60074b930a7214ad8900002d,,,1,044700065617,1,,,,,,5.0,,,,"OSCAR MAYER LUNCHABLES with Smoothie Deep Dish Pizza with Pepperoni Lunch Combinations, 4.0 oz",,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600746fb0a7214ad8900001b,,,1,043000971635,1,,,,,,5.0,,,,CRYSTAL LIGHT Peach Ice Tea Mix 98% Caffeine-Free 20 Serving TB Envelope In Box Powder 0.7 OZ 004300097163,,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT POWDERED DRINK MIX,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600742490a720f05fa000004,,,1,686924113172,5,,,,,,,,,,,,,,,,SARGENTO STRING OR STICK CHEESE,,,,,,True,5,1,,5e7cf838f221c312e698a628,
60074bcb0a7214ad89000037,,,1,043000075340,1,,,,,,,,,,JELL-O Simply Good Raspberry Lemonade Gelatin Dessert Mix - 3oz,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
6007424d0a720f05fa000006,,,1,021000054862,10,,,,,,,,,,"KRAFT Dressing Zesty Lime Vinaigrette, 16.0 FL OZ",,,,,,,,,,,,,10,1,,559c2234e4b06aca36af13c6,
60074b900a7214ad8900002b,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
60074bcc0a7214ad89000038,,,1,021000679201,9.99,,,,,,,,,,KRAFT Barbecue Original 76 OZ 002100067920,,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
600746fd0a720f05fa00001f,,,1,087684002872,1,,,,,,5.0,,,,"CAPRI SUN Roarin' Waters Fruit Punch Beverage, 10 count, 60 Fl Oz",,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
6006f2d10a7214ad4c00008b,,PEPSI,1017,012000809941,4.56,,"PEPSI COLA, 12 OZ. CAN",,,,,,Action not allowed for user and CPG,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.56,,,,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,,PEPSI 12 OZ 12 PACK,,,,,4.56,4,,5332f5fbe4b03c9a25efd0ba,
600746ea0a720f05fa00001b,,,1,071871542067,4.66,,,,,,23.6,,,,"ZAMA OEM RB-158 Carb C1Q-S140,A Repair Kit",,,,,559c2234e4b06aca36af13c6,OSCAR MAYER SAUSAGE LINK,,,,800,,,4.66,4,,559c2234e4b06aca36af13c6,
600746d90a7214ad89000015,,,1,025800000524,4.66,,,,,,,,,,SMART MADE Black Beans & Cheese over Cilantro-Lime Rice,,,,,,,,,,,,,4.66,4,,559c2234e4b06aca36af13c6,
600746c60a7214ad89000011,,,1,013000010917,1,,,,,,,,,,"MOMOFUKU SsEm Sauce Squeezable Bottle, Smoky, 12 Ounce",,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
600746cd0a7214ad89000013,,,1,013000000635,9.99,,,,,,,,,,HEINZ Grill Pack 20z Ketchup 17.5z Mustard 19z KC Barbecue / 4,,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
600742420a720f05fa000003,,,1,029000021273,1,,,,,,5.0,,,,"PLANTERS Peanut, Cashew & Almond Blend, 5.75 oz",,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
600746c90a7214ad89000012,,,1,071040063188,9.99,,,,,,,,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,True,9.99,1,,5e7cf838f221c312e698a628,
600746c00a7214ad8900000f,,,1,021000054961,5,,,,,,,,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,,,,True,5,1,,5e7cf838f221c312e698a628,
60074b8e0a7214ad8900002a,,,1,022174070214,1,,,,,,,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
60074b7d0a720f05fa000037,,,1,021000007363,9.99,,,,,,,,,,,,,,,,SARGENTO RICOTTA CHEESE,,,,,,True,9.99,1,,5e7cf838f221c312e698a628,
60074b9a0a7214ad89000030,,,1,019582000117,1,,,,,,,,,,Bull's Eye Brewer's Best Barbecue Sauce with Guinness 18.00-oz,,,,,,,,,,,,,1,1,,559c2234e4b06aca36af13c6,
60074b960a7214ad8900002e,,,1,021000604906,1,,,,,,,,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,,,,,True,1,1,,5e7cf838f221c312e698a628,
600746e80a7214ad89000017,,,1,021000644551,9.99,,,,,,,,,,"KRAFT Salad Dressing Thousand Island, 8 fl oz",,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
60074bc60a7214ad89000034,,,1,043000204443,9.99,,,,,,,,,,JELL-O PUDDING-Instant DEVIL'S FOOD 3.8 OZ BOX,,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
60088a100a7214ad890000bd,,HY-VEE,1041,,1.29,,HYV GRADE A X LRG EG,,,,,,,,HYV GRADE A X LRG EG,1.29,,,,,,,,,,,,1.29,1,,,
60088d5d0a7214ad890000ed,,,1,4011,21.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,1,,,,,21.00,,,,21.00,1,,,
600887560a720f05fa000098,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
60088a4e0a720f05fa0000da,,,1,4011,20.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,1,,,,,20.00,,,,20.00,1,,,
60088e7f0a720f05fa00011e,,,1,4011,1,,,,,,,,,False,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
60083ab50a7214ad89000049,,,1,021000029778,9.99,,,,,,,,,,,,,,,,SARGENTO STRING OR STICK CHEESE,,,,,,True,9.99,1,,5e7cf838f221c312e698a628,
60088a460a720f05fa0000d5,,,1,4011,28.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,28.00,,,,28.00,3,,,
600841da0a7214ad89000051,,,1,044700072813,4.66,,,,,,23.6,,,,"OSCAR MAYER Deli Fresh Maple Honey 97% Fat Free Ham, 8 oz",,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,,,,800,,,4.66,4,,559c2234e4b06aca36af13c6,
60085ba90a720f05fa00006a,,,1,044700087145,9.99,,,,,,50.0,,,,OSCAR MAYER 10 OZ ROAST BEEF,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
6008878f0a7214ad8900007b,,,1,,1,,,,,,,,,,DELETED ITEM,,,,,,,,,,,,,1,1,,,True
6008625b0a7214ad89000063,,,1,044700087329,9.99,,,,,,50.0,,,,OSCAR MAYER - Spicy Monterey Jack Beef Franks 12.00-oz,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
60088d920a720f05fa000109,,,1,,1,,,,,,,,,,DELETED ITEM,,,,,,,,,,,,,1,1,,,True
600887ae0a7214ad8900008a,,,1,4011,23.00,True,,USER_FLAGGED,,,,4011,,True,,,,True,3,,,,,23.00,,,,23.00,3,,,
60088a490a720f05fa0000d6,,,1,4011,28.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,28.00,,,,28.00,3,,,
60088d580a7214ad890000eb,,,1,4011,26.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,4,,,,,25.00,,,,26.00,7,,,
600887770a7214ad89000075,,BRAND,0,016000151024,10.00,,,,,,,,Action not allowed for user and CPG,,Drumstick Vanilla Rte Cereal - 17.5Oz,,,,,5332f5f3e4b03c9a25efd0ae,DRUMSTICK CEREAL,,,,,,,10.00,1,,5332f5f3e4b03c9a25efd0ae,
60088a4d0a7214ad890000c7,,,1,4011,22.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,22.00,,,,22.00,3,,,
60088d600a7214ad890000ef,,,1,4011,23.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,5,,,,,23.00,,,,23.00,5,,,
6008888f0a720f05fa0000b5,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
60088a670a720f05fa0000e0,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
600788cd0a7214ad8900003a,,,1038,077567304124,2.99,,,,077567304124,,29.9,,,,MAGNUM FROZEN ICE CREAM NOVELTY VNL BN S SLT CRM SWR 9 CT 30.42 OZ,2.99,,,,5332f5f6e4b03c9a25efd0b4,MAGNUM ICE CREAM,,,,,,,2.99,1,,5332f5f6e4b03c9a25efd0b4,
60085bad0a720f05fa00006c,,,1,044700064238,9.99,,,,,,50.0,,,,OSCAR MAYER Smoked Turkey Breast Club Pack,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,,,,800,,,9.99,1,,559c2234e4b06aca36af13c6,
60088e670a720f05fa00011d,,,1,4011,1,,,,,,,,,,ITEM NOT FOUND,,,,,,,,,,,,,1,1,,,
600887970a7214ad8900007c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088a4a0a7214ad890000c5,,,1,4011,29.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,4,,,,,29.00,,,,29.00,4,,,
600862490a720f05fa000072,,,1,013120000843,1,,,,,,5.0,,,,ORE-IDA Hash Browns 27.00-oz,,,,,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,,,,800,,,1,1,,559c2234e4b06aca36af13c6,
60088af80a7214ad890000d6,,,1,4011,20.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,3,,,,,20.00,,,,20.00,3,,,
60088d5f0a720f05fa0000fc,,,1,4011,25.00,True,,,,,,4011,,False,ITEM NOT FOUND,,,True,1,,,,,25.00,,,,25.00,1,,,
600862530a720f05fa000074,,,1,021000006106,9.99,,,,,,,,,,BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ,,,,,,,,,,,,,9.99,1,,559c2234e4b06aca36af13c6,
60088aff0a7214ad890000da,,,1,,,True,,,,,,4011,,False,,,,True,4,,,,,28.00,,,,,,,,
